writer,same_text,isEng,train,file_name,male,x,y,x2,y2,n_cc
275,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0275_1.jpg,0,988,494,1482,988,113
25,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0025_2.jpg,1,988,1482,1482,1976,113
182,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0182_1.jpg,1,0,495,495,990,113
151,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0151_2.jpg,1,494,1482,988,1976,113
212,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0212_4.jpg,0,1482,988,1976,1482,113
65,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0065_4.jpg,1,1482,1482,1976,1976,113
29,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0029_1.jpg,0,0,986,493,1479,112
146,1,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0146_2.jpg,0,986,1479,1479,1972,112
28,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0028_4.jpg,0,1479,986,1972,1479,112
146,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0146_1.jpg,0,1479,986,1972,1479,112
11,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0011_4.jpg,0,1479,1479,1972,1972,112
268,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0268_4.jpg,1,1968,1476,2460,1968,112
212,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0212_4.jpg,0,494,988,988,1482,112
215,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0215_2.jpg,0,1482,988,1976,1482,112
36,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0036_4.jpg,1,1482,988,1976,1482,112
130,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0130_3.jpg,0,988,494,1482,988,112
136,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0136_2.jpg,0,986,1479,1479,1972,112
190,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0190_3.jpg,1,1482,494,1976,988,112
112,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0112_4.jpg,0,986,1479,1479,1972,112
6,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0006_4.jpg,1,493,1479,986,1972,112
38,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0038_4.jpg,1,494,1482,988,1976,112
196,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0196_3.jpg,0,988,988,1482,1482,112
187,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0187_2.jpg,1,0,1482,494,1976,112
186,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0186_4.jpg,0,982,1964,1473,2455,112
164,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0164_1.jpg,1,988,494,1482,988,111
56,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0056_3.jpg,0,1972,986,2465,1479,111
146,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0146_1.jpg,0,986,493,1479,986,111
202,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0202_1.jpg,1,1482,494,1976,988,111
236,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0236_4.jpg,1,988,1976,1482,2470,111
263,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0263_1.jpg,1,990,495,1485,990,111
251,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0251_4.jpg,0,1482,1976,1976,2470,111
273,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0273_2.jpg,1,986,986,1479,1479,111
81,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0081_2.jpg,0,1482,1482,1976,1976,111
29,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0029_1.jpg,0,493,986,986,1479,111
150,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0150_4.jpg,0,988,1976,1482,2470,111
82,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0082_4.jpg,1,494,1976,988,2470,111
188,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0188_2.jpg,1,494,1976,988,2470,111
143,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0143_4.jpg,1,1485,990,1980,1485,111
274,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0274_1.jpg,1,1976,988,2470,1482,111
1,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0001_1.jpg,0,0,493,493,986,111
11,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0011_4.jpg,0,1479,986,1972,1479,111
5,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0005_2.jpg,1,494,988,988,1482,111
196,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0196_4.jpg,0,494,1976,988,2470,110
223,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0223_1.jpg,0,988,988,1482,1482,110
176,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0176_4.jpg,1,0,2465,493,2958,110
177,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0177_2.jpg,0,1482,988,1976,1482,110
95,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0095_4.jpg,0,494,1482,988,1976,110
81,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0081_2.jpg,0,0,1482,494,1976,110
234,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0234_4.jpg,1,0,2470,494,2964,110
101,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0101_4.jpg,1,1482,1976,1976,2470,110
273,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0273_2.jpg,1,1479,986,1972,1479,110
55,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0055_1.jpg,1,990,495,1485,990,110
236,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0236_4.jpg,1,1482,1482,1976,1976,110
187,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0187_1.jpg,1,1482,494,1976,988,110
184,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0184_4.jpg,1,1482,1482,1976,1976,110
281,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0281_1.jpg,0,492,492,984,984,110
202,1,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0202_2.jpg,1,495,1485,990,1980,110
178,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0178_1.jpg,1,1482,494,1976,988,109
11,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0011_1.jpg,0,990,495,1485,990,109
268,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0268_2.jpg,1,1972,986,2465,1479,109
23,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0023_1.jpg,0,986,493,1479,986,109
278,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0278_3.jpg,0,1479,493,1972,986,109
77,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0077_2.jpg,1,1482,988,1976,1482,109
239,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0239_4.jpg,1,1976,1482,2470,1976,109
191,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0191_4.jpg,0,493,1479,986,1972,109
121,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0121_1.jpg,1,1485,495,1980,990,109
29,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0029_1.jpg,0,0,493,493,986,109
277,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0277_2.jpg,0,988,988,1482,1482,109
112,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0112_4.jpg,0,493,1972,986,2465,109
55,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0055_2.jpg,1,495,1485,990,1980,109
36,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0036_4.jpg,1,494,2470,988,2964,109
235,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0235_4.jpg,0,986,1479,1479,1972,109
212,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0212_4.jpg,0,0,1482,494,1976,109
29,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0029_4.jpg,0,493,1972,986,2465,109
122,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0122_4.jpg,1,988,1482,1482,1976,109
83,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0083_4.jpg,1,1485,1980,1980,2475,109
82,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0082_4.jpg,1,0,1976,494,2470,109
143,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0143_4.jpg,1,495,1980,990,2475,109
83,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0083_4.jpg,1,990,1485,1485,1980,109
264,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0264_4.jpg,1,988,1482,1482,1976,109
145,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0145_1.jpg,1,495,495,990,990,109
174,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0174_2.jpg,1,986,986,1479,1479,108
119,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0119_2.jpg,0,1972,1479,2465,1972,108
28,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0028_4.jpg,0,1479,1479,1972,1972,108
143,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0143_4.jpg,1,1980,1980,2475,2475,108
184,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0184_4.jpg,1,988,1976,1482,2470,108
199,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0199_1.jpg,1,1482,494,1976,988,108
179,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0179_3.jpg,1,1482,988,1976,1482,108
273,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0273_1.jpg,1,492,984,984,1476,108
172,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0172_1.jpg,0,988,494,1482,988,108
60,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0060_2.jpg,1,1980,990,2475,1485,108
82,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0082_4.jpg,1,988,1976,1482,2470,108
50,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0050_2.jpg,1,493,986,986,1479,108
101,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0101_4.jpg,1,988,1976,1482,2470,108
234,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0234_4.jpg,1,494,1482,988,1976,108
180,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0180_2.jpg,1,0,988,494,1482,108
1,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0001_2.jpg,0,986,986,1479,1479,108
101,1,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0101_2.jpg,1,1482,988,1976,1482,108
70,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0070_2.jpg,1,992,992,1488,1488,108
78,0,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0078_3.jpg,0,1485,495,1980,990,108
210,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0210_2.jpg,0,0,1485,495,1980,108
107,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0107_2.jpg,1,493,1479,986,1972,108
250,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0250_1.jpg,0,984,492,1476,984,107
137,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0137_2.jpg,1,495,1485,990,1980,107
250,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0250_2.jpg,0,988,1482,1482,1976,107
235,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0235_2.jpg,0,493,986,986,1479,107
6,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0006_4.jpg,1,493,1972,986,2465,107
50,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0050_2.jpg,1,986,986,1479,1479,107
163,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0163_2.jpg,0,494,988,988,1482,107
28,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0028_4.jpg,0,1972,2465,2465,2958,107
110,1,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0110_2.jpg,1,496,1488,992,1984,107
28,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0028_4.jpg,0,493,1479,986,1972,107
15,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0015_4.jpg,1,990,990,1485,1485,107
196,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0196_2.jpg,0,493,986,986,1479,107
78,0,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0078_3.jpg,0,990,495,1485,990,107
278,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0278_2.jpg,0,988,1482,1482,1976,107
218,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0218_4.jpg,0,1482,1482,1976,1976,107
30,1,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0030_2.jpg,1,1482,1976,1976,2470,107
264,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0264_4.jpg,1,1482,1976,1976,2470,107
30,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0030_1.jpg,1,988,1482,1482,1976,107
267,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0267_2.jpg,0,493,1479,986,1972,107
64,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0064_1.jpg,0,0,493,493,986,106
11,1,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0011_2.jpg,0,1976,1482,2470,1976,106
29,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0029_1.jpg,0,493,493,986,986,106
